param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.2507564046098665 2.8714157629659636 5.348621294509956 3.005526632986254 3.796579905703111 1.132891987627592 3.005526632986254
tkin1 1.9240249327366026 1.1000072169832407 2.416219291975951 2.484535872369266 1.810154073002594 0.5530311190948595 2.484535872369266
cdmol1 18.837271425831446 18.36359807668649 19.26575846854572 19.297501121740016 18.836620225769895 0.4261394228297058 19.297501121740016
ff1 -1.4093815842049358 -1.7612048330397025 -0.8642420573949905 -1.813918348605867 -1.3503268850442145 0.3961589615269058 -1.813918348605867
h2den2 4.5162684413203955 2.9322772288459524 5.819707717950444 6.041337471364539 4.427422580154581 1.2353752520416788 6.041337471364539
tkin2 2.878119111946355 2.4504314496547495 3.283945854110354 3.3684433312416058 2.86678769540698 0.373556632714607 3.3684433312416058
cdmol2 16.01134124380806 14.596815508378846 17.561030857055698 16.91469060926813 16.105525954662085 1.3513485460814902 16.91469060926813
ff2 -1.77110173443567 -2.5643796543038495 -0.7764202835593083 -1.259733360532874 -1.698062412463062 0.7946883138217972 -1.259733360532874
xmol1c -1.7 -1.7 -1.7 -1.7 -1.7000000000000013 nan -1.7
xmol1w -2.4843323182876222 -3.463109230065717 -1.5742519139210358 -1.244276607290156 -2.508078586948834 0.8143417926136413 -1.244276607290156
lum1 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 nan 2.8790959119796753
press1 5.368289959827336 4.989228022141808 6.477419267539093 5.49006250535552 5.606733978705717 0.7470013379607716 5.49006250535552
bacd1 17.472194115449206 17.399186671172966 17.55732509410295 17.48358277313415 17.486293340725698 0.10899950245840419 17.48358277313415
lum2 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 nan 2.8790959119796753
press2 7.423136001146376 5.782871831123859 8.706379004496455 9.409780802606145 7.294210275561549 1.3081283976061744 9.409780802606145
bacd2 14.470128494480546 12.927478068697285 15.814599461730218 15.654957248735258 14.407463542199006 1.3215026809711397 15.654957248735258
lumratio 0.0 0.0 0.0 0.0 0.0 0.0 0.0
pressratio 1.8470248749530858 0.07197380648179316 3.314552117583471 3.9197182972506246 1.6874762968558472 1.564784139285121 3.9197182972506246
bacdratio -3.0269351616781215 -4.566763242687468 -1.63836602432103 -1.8286255243988911 -3.0788297985266673 1.342494028317225 -1.8286255243988911
k1mol0c 1.288769566691971 1.2213272191602031 1.352647371093511 1.320325738765724 1.2821178905470272 0.08700912602628247 1.320325738765724
k2mol0c 1.0608187909685636 0.9973304434799355 1.1128137161944285 1.0615406660432163 1.0513057023117762 0.07856322783874183 1.0615406660432163
k3mol0c 0.82952893726935 0.6922333684561284 0.9415465904732495 0.913729263296019 0.8161715106564087 0.13424013574731813 0.913729263296019
k1mol1c 0.08185819109868202 0.0777481351486383 0.08602547665818548 0.08184116297487608 0.0818878706755149 0.00415949591892908 0.08184116297487608
k2mol1c 0.1150441304617016 0.08573621199448535 0.15451671367750813 0.12050543333003604 0.12011799141813288 0.037653697203529714 0.12050543333003604
k3mol1c 0.06488153629069704 0.03807445845547721 0.1150810683794115 0.08570912491592424 0.08000582094121816 0.05776907349168623 0.08570912491592424
k1mol0w 0.0006101824024974102 1.825191223416132e-05 0.013929265334728982 0.0009210462757830225 0.012930593661504924 0.05748916985408434 0.0009210462757830225
k2mol0w 0.0018895649858007536 6.201696020254295e-05 0.041358552338977526 0.0036687885086712393 0.02438087075317582 0.062141224602711535 0.0036687885086712393
k3mol0w 0.0029417985696057716 0.0001035880595389443 0.06892817371096378 0.008209684117874939 0.037841051628433216 0.08704208013311912 0.008209684117874939
k1mol1w 1.4500709955878434e-06 3.010753944727575e-08 6.95742079578864e-05 4.76304647213883e-05 0.00014800784263884135 0.0008170006840804751 4.76304647213883e-05
k2mol1w 4.801196228497456e-06 1.001566409037618e-07 0.00021333604496720008 0.00018976302672998272 0.00035826423498652 0.0016924098996790096 0.00018976302672998272
k3mol1w 7.819466183833047e-06 1.7942082854886357e-07 0.00032929212227179324 0.0004244511165832329 0.0005873425785669609 0.0029463538205284183 0.0004244511165832329
mass1 7.957491812992508 7.884484368716269 8.042622791646252 7.968880470677451 7.9715910382690005 0.10899950245840419 7.968880470677451
mass2 4.9554261920238485 3.4127757662405873 6.29989715927352 6.14025494627856 4.892761239742308 1.3215026809711397 6.14025494627856
