param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 2.7529852587799803 2.1459597091508695 4.856010103251672 3.5738619996676126 3.2697578654634003 1.2704175130329571 3.5738619996676126
tkin1 1.8254117686517315 1.1341843645813146 2.4670374440723677 1.2403552263206683 1.8028928288140302 0.5752992999721889 1.2403552263206683
cdmol1 19.58622389363555 19.17818732174971 19.82620715497718 19.23284606381595 19.53506135814045 0.3219338014963546 19.23284606381595
ff1 -1.4506590656498024 -1.7059977715509187 -1.087397383776768 -1.1982145864039437 -1.4166400094372926 0.29649780265117254 -1.1982145864039437
xmol1 -2.0 -2.0 -2.0 -2.0 -2.0 0.0 -2.0
lum1 3.274157762527466 3.274157762527466 3.274157762527466 3.274157762527466 3.274157762527466 0.0 3.274157762527466
press1 4.776832001215834 4.37740115088994 6.041723592791761 4.814217225988281 5.072650694277431 0.8771816358226989 4.814217225988281
bacd1 18.102554399154368 18.0259425602724 18.20974731038757 18.034631477412006 18.11842134870316 0.10394575471842042 18.034631477412006
k1mol0 0.8748480083084924 0.8370149725329734 0.9103909264795562 0.8648047472689464 0.8744561151410433 0.0377976257343659 0.8648047472689464
k2mol0 0.7187623042414861 0.6917378830360067 0.7468884399414578 0.7273229669338831 0.7191257789441834 0.027380157367159822 0.7273229669338831
k3mol0 0.5393329351874078 0.46130056880362863 0.603749738292974 0.49987615061919316 0.5350405681010695 0.07138049683328618 0.49987615061919316
k1mol1 0.06705376729516964 0.062282533714049654 0.07141125128951398 0.0685508231901099 0.0668988780647168 0.004642069862121006 0.0685508231901099
k2mol1 0.04851649125105638 0.034666013539142414 0.10563603463696333 0.07266894103424773 0.06451181388442662 0.036275474346030796 0.07266894103424773
k3mol1 0.019846210468222825 0.011857995516364444 0.05858998382560949 0.022934748608890738 0.03471661221698416 0.039986745426450476 0.022934748608890738
mass1 8.94112171045025 8.864509871568284 9.048314621683453 8.873198788707889 8.956988659999041 0.10394575471842042 8.873198788707889
