param med -1sig +1sig bestfit modemean modesigma modemax
h2den1 3.314707693138725 2.6146653845898387 5.375249867876895 3.1392837323320144 3.766844011240273 1.224039269785669 3.1392837323320144
tkin1 1.8676974250940979 1.0375267245279307 2.893342015877699 2.272876442220686 1.9290610731401525 0.8021926155856295 2.272876442220686
cdmol1 18.702185566488712 18.188514654890593 19.226808493292147 19.169134551351767 18.72554659641467 0.4990366059392104 19.169134551351767
ff1 -1.2352614991703843 -1.691937641231653 -0.679329141628877 -1.6392125801391395 -1.2047446333479979 0.4516602355552119 -1.6392125801391395
xmol1 -1.7 -1.7 -1.7 -1.7 -1.7000000000000015 nan -1.7
lum1 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 2.8790959119796753 nan 2.8790959119796753
press1 5.526874685277092 5.0508089514744094 6.481175573015287 5.4121601745527 5.695905084380429 0.7126790323701148 5.4121601745527
bacd1 17.504807255392436 17.40879414003402 17.61930735449056 17.52992197121263 17.520801963066695 0.14541907087143957 17.52992197121263
k1mol0 1.584477665194351 1.4976701325700155 1.6620630838046335 1.5704856043779318 1.581853118690878 0.08186214425439663 1.5704856043779318
k2mol0 1.2849525508191844 1.2191229169985358 1.35388197795208 1.3001316599153854 1.2869748960795777 0.06683269591263406 1.3001316599153854
k3mol0 0.9815795402844364 0.7767951657923675 1.1221060225961952 1.103907022805473 0.9582018228370186 0.18091713479539656 1.103907022805473
k1mol1 0.0904388137201828 0.07598100137742654 0.10449968130877577 0.09145674606818731 0.09028586540971971 0.014149162128188446 0.09145674606818731
k2mol1 0.11826804648805452 0.0879191512386275 0.17273789329140696 0.1430030074657152 4.197967564402507 609.7621730573928 0.1430030074657152
k3mol1 0.06454126436190398 0.03651259411803052 0.1253570116717216 0.09914507980290319 0.08572581378836548 0.07602381163174632 0.09914507980290319
mass1 7.6649355363088105 7.568922420950393 7.779435635406934 7.690050252129005 7.68093024398307 0.14541907087143957 7.690050252129005
